date,rainfall,gwl,api
27-11-2000,0,8.83,506.99
28-11-2000,0,8.84,494.22
29-11-2000,0,8.79,482.12
30-11-2000,0,8.83,470.02
01-12-2000,0,8.88,457.92
02-12-2000,0,8.95,445.82
03-12-2000,0,9.01,433.72
04-12-2000,0,9.04,421.62
05-12-2000,0,9.12,409.52
06-12-2000,0,9.11,397.42
07-12-2000,0,9.14,384.87
08-12-2000,0,9.18,372.88
09-12-2000,0,9.11,361.46
10-12-2000,0,9.2,350.23
11-12-2000,0,9.19,339.09
12-12-2000,0,9.24,327.93
13-12-2000,0,9.31,316.38
14-12-2000,0,9.33,305.7
15-12-2000,0,9.34,295.08
16-12-2000,0,9.36,284.57
17-12-2000,0,9.39,274.06
18-12-2000,0,9.35,263.54
19-12-2000,0,9.41,253.03
20-12-2000,0,9.38,242.52
21-12-2000,0,9.44,232.01
22-12-2000,0,9.49,220.84
23-12-2000,0,9.53,210.73
24-12-2000,0,9.48,201.01
25-12-2000,0,9.5,191.53
26-12-2000,0,9.42,182.01
27-12-2000,0,9.49,171.77
28-12-2000,0,9.5,161.97
29-12-2000,0,9.56,154.4
30-12-2000,0,9.45,147.08
31-12-2000,0,9.49,139.42
01-01-2001,0,9.52,132.42
02-01-2001,0,9.54,124.56
03-01-2001,0,9.52,118.41
04-01-2001,0,9.66,112.38
05-01-2001,0,9.6,105.97
06-01-2001,0,9.52,100.29
07-01-2001,0,9.54,94.56
08-01-2001,0,9.46,89.01
09-01-2001,0,9.53,83.48
10-01-2001,0,9.53,77.96
11-01-2001,0,9.53,72.37
12-01-2001,0,9.53,66.34
13-01-2001,0,9.53,60.99
14-01-2001,0,9.53,56.73
15-01-2001,0,9.53,52.48
16-01-2001,0,9.53,48.27
17-01-2001,0,9.53,44.04
18-01-2001,0,9.54,39.84
19-01-2001,0,9.54,35.61
20-01-2001,0,9.54,31.44
21-01-2001,0,9.54,27.23
22-01-2001,0,9.55,22.54
23-01-2001,0,9.55,18.6
24-01-2001,0,9.59,13.66
25-01-2001,0,9.62,12.17
26-01-2001,0,9.68,10.51
27-01-2001,0,9.65,9.59
28-01-2001,0,9.62,8.67
29-01-2001,0,9.66,7.6
30-01-2001,2,9.72,8.74
31-01-2001,0,9.7,8.04
01-02-2001,0,9.69,7.34
02-02-2001,0,9.67,6.64
03-02-2001,0,9.66,5.78
04-02-2001,0,9.64,5.24
05-02-2001,0,9.63,4.63
06-02-2001,0,9.61,4.18
07-02-2001,0,9.66,3.71
08-02-2001,0,9.68,3.08
09-02-2001,3,9.72,5.86
10-02-2001,0,9.76,5.44
11-02-2001,0,9.72,5.26
12-02-2001,0,9.78,5.11
13-02-2001,0,9.83,4.97
14-02-2001,0,9.87,4.78
15-02-2001,0,9.83,4.67
16-02-2001,0,9.89,4.58
17-02-2001,21,9.95,25.72
18-02-2001,0,9.99,25.4
19-02-2001,0,10.11,25.04
20-02-2001,0,10.14,24.76
21-02-2001,0,10.18,24.47
22-02-2001,0,10.15,24.18
23-02-2001,0,10.2,23.89
24-02-2001,0,10.22,23.6
25-02-2001,0,10.26,23.31
26-02-2001,0,10.35,23.02
27-02-2001,0,10.43,22.73
28-02-2001,0,10.33,22.44
01-03-2001,0,10.31,22.16
02-03-2001,15,10.5,37.03
03-03-2001,0,10.63,36.58
04-03-2001,0,10.61,36.12
05-03-2001,0,10.65,35.67
06-03-2001,28,10.53,63.52
07-03-2001,0,10.56,62.76
08-03-2001,0,10.56,61.99
09-03-2001,0,10.56,61.22
10-03-2001,0,10.56,60.46
11-03-2001,0,10.56,59.69
12-03-2001,0,10.57,58.92
13-03-2001,0,10.57,58.16
14-03-2001,0,10.57,57.39
15-03-2001,0,10.57,56.62
16-03-2001,0,10.57,55.86
17-03-2001,0,10.57,55.09
18-03-2001,0,10.57,54.32
19-03-2001,0,10.57,53.56
20-03-2001,0,10.57,52.79
21-03-2001,0,10.57,52.02
22-03-2001,0,10.58,51.26
23-03-2001,0,10.58,50.49
24-03-2001,0,10.58,49.72
25-03-2001,0,10.58,48.96
26-03-2001,0,10.58,48.19
27-03-2001,0,10.58,47.42
28-03-2001,0,10.58,46.66
29-03-2001,0,10.58,45.89
30-03-2001,0,10.58,45.12
31-03-2001,0,10.58,44.36
01-04-2001,0,10.59,43.59
02-04-2001,0,10.59,42.82
03-04-2001,0,10.59,42.06
04-04-2001,0,10.59,41.29
05-04-2001,0,10.59,40.52
06-04-2001,0,10.59,39.76
07-04-2001,0,10.59,38.99
08-04-2001,0,10.59,38.22
09-04-2001,0,10.59,37.46
10-04-2001,0,10.59,36.69
11-04-2001,0,10.6,35.92
12-04-2001,0,10.6,35.16
13-04-2001,0,10.6,34.39
14-04-2001,0,10.6,33.62
15-04-2001,0,10.6,32.86
16-04-2001,1,10.63,33.1
17-04-2001,0,10.36,32.32
18-04-2001,0,10.09,31.54
19-04-2001,0,9.82,30.77
20-04-2001,0,9.54,29.99
21-04-2001,0,9.27,29.21
22-04-2001,0,9,28.43
23-04-2001,0,8.73,27.66
24-04-2001,0,8.46,26.88
25-04-2001,0,8.19,26.1
26-04-2001,0,7.92,25.32
27-04-2001,0,7.65,24.54
28-04-2001,0,7.37,23.77
29-04-2001,0,7.1,22.99
30-04-2001,0,6.83,22.19
01-05-2001,0,6.56,21.43
02-05-2001,24,7.71,44.94
03-05-2001,29,7.53,73.24
04-05-2001,8,7.93,79.99
05-05-2001,18,8.3,96.76
06-05-2001,0,8.24,95.12
07-05-2001,5,8.38,98.54
08-05-2001,0,8.41,96.86
09-05-2001,17,8.37,112.36
10-05-2001,2,8.46,112.47
11-05-2001,4,8.45,114.64
12-05-2001,0,8.53,112.73
13-05-2001,3,8.56,113.86
14-05-2001,19,8.62,131.12
15-05-2001,5,8.49,134.02
16-05-2001,1,8.57,132.82
17-05-2001,37,8.23,168.01
18-05-2001,60,8.15,225.81
19-05-2001,61,6.81,284.42
20-05-2001,5,7.5,285.73
21-05-2001,6,8.42,288
22-05-2001,3,8.29,287.17
23-05-2001,10,8.42,293.38
24-05-2001,7,8.4,296.44
25-05-2001,4,8.47,296.4
26-05-2001,22,8.4,314.51
27-05-2001,39,7.91,349.57
28-05-2001,19,7.93,363.97
29-05-2001,21,7.98,380.18
30-05-2001,0,7.98,374.92
31-05-2001,0,7.98,369.5
01-06-2001,0,7.99,364.41
02-06-2001,0,7.99,359.32
03-06-2001,0,7.99,354.23
04-06-2001,0,7.99,348.83
05-06-2001,0,7.99,344.06
06-06-2001,0,7.99,339.28
07-06-2001,0,8,334.5
08-06-2001,0,8,329.72
09-06-2001,0,8,324.94
10-06-2001,0,8,320.17
11-06-2001,0,8,315.39
12-06-2001,0,8,310.61
13-06-2001,0,8.01,305.83
14-06-2001,0,8.01,301.06
15-06-2001,0,8.01,296.28
16-06-2001,59,8.01,351.16
17-06-2001,0,8.01,345.72
18-06-2001,35,8.02,375.68
19-06-2001,55,8.02,425.47
20-06-2001,38,8.02,457.46
21-06-2001,12,8.02,462.73
22-06-2001,35,8.02,491.13
23-06-2001,0,8.02,483.76
24-06-2001,22,8.03,498.62
25-06-2001,31,8.03,522.34
26-06-2001,18,8.03,532.58
27-06-2001,21,8.18,545.64
28-06-2001,26,8.42,563.53
29-06-2001,26,8.08,581.13
30-06-2001,11,7.9,583.28
01-07-2001,0,7.94,574.18
02-07-2001,0,8.3,565.08
03-07-2001,0,8.4,555.98
04-07-2001,4,8.43,550.92
05-07-2001,16,8.52,557.96
06-07-2001,0,8.49,548.63
07-07-2001,0,8.53,539.31
08-07-2001,0,8.57,529.99
09-07-2001,16,8.54,536.84
10-07-2001,0,8.56,527.34
11-07-2001,0,8.59,517.84
12-07-2001,3,8.55,511.38
13-07-2001,41,8.37,543.3
14-07-2001,199,4.57,734.52
15-07-2001,46,5.83,768.82
16-07-2001,37,6.89,793.53
17-07-2001,41,6.79,821.88
18-07-2001,4,7.83,812.36
19-07-2001,5,7.86,803.8
20-07-2001,5,8.14,795.19
21-07-2001,0,8.6,781.47
22-07-2001,0,8.62,767.74
23-07-2001,0,8.63,754.02
24-07-2001,0,8.65,740.3
25-07-2001,0,8.67,726.58
26-07-2001,0,8.68,712.86
27-07-2001,0,8.7,699.13
28-07-2001,0,8.72,685.41
29-07-2001,0,8.73,671.69
30-07-2001,0,8.75,657.97
31-07-2001,0,8.6,643.98
01-08-2001,0,8.45,630.2
02-08-2001,0,8.3,616.98
03-08-2001,0,8.16,603.73
04-08-2001,0,8.01,590.89
05-08-2001,0,7.86,577.99
06-08-2001,4,7.71,569.24
07-08-2001,0,7.71,556.22
08-08-2001,0,7.7,543.56
09-08-2001,0,7.7,530.89
10-08-2001,0,7.69,518.31
11-08-2001,0,7.69,505.7
12-08-2001,0,7.68,492.94
13-08-2001,0,7.68,480.56
14-08-2001,0,7.67,468.27
15-08-2001,0,7.67,455.59
16-08-2001,0,7.78,443.07
17-08-2001,0,7.89,431.2
18-08-2001,0,7.99,420.63
19-08-2001,0,8.1,410.11
20-08-2001,5,8.21,404.74
21-08-2001,9,8.43,403.32
22-08-2001,21,8.51,414.08
23-08-2001,0,8.29,403.48
24-08-2001,0,8.36,392.72
25-08-2001,18,8.31,400.22
26-08-2001,0,8.41,389.98
27-08-2001,0,8.5,379.92
28-08-2001,0,8.5,370.33
29-08-2001,3,8.51,363.78
30-08-2001,2,8.65,356.18
31-08-2001,0,8.66,346.53
01-09-2001,0,8.66,336.89
02-09-2001,0,8.75,327.24
03-09-2001,0,8.76,317.6
04-09-2001,0,8.77,307.96
05-09-2001,0,8.78,298.31
06-09-2001,0,8.78,288.67
07-09-2001,0,8.79,279.02
08-09-2001,0,8.8,269.38
09-09-2001,0,8.81,259.73
10-09-2001,0,8.82,250.09
11-09-2001,0,8.84,240.44
12-09-2001,6,8.9,236.87
13-09-2001,0,8.85,227.16
14-09-2001,27,8.81,244.09
15-09-2001,0,8.93,234.73
16-09-2001,0,8.95,224.99
17-09-2001,0,8.96,215.41
18-09-2001,0,8.98,206.63
19-09-2001,0,9,198.57
20-09-2001,0,9.03,190.38
21-09-2001,0,9.06,182.97
22-09-2001,0,9.11,175.31
23-09-2001,0,9.12,167.8
24-09-2001,0,9.13,160.78
25-09-2001,0,9.14,153.92
26-09-2001,0,9.15,147.24
27-09-2001,0,9.17,140.86
28-09-2001,0,9.19,134.92
29-09-2001,0,9.21,129.23
30-09-2001,0,9.23,123.54
01-10-2001,0,9.25,117.86
02-10-2001,0,9.27,112.12
03-10-2001,2,9.29,108.32
04-10-2001,0,9.27,102.83
05-10-2001,14,9.19,111.5
06-10-2001,7,9.15,112.93
07-10-2001,0,9.21,107.03
08-10-2001,0,9.25,101.49
09-10-2001,0,9.25,95.94
10-10-2001,0,9.24,90.37
11-10-2001,0,9.36,84.4
12-10-2001,0,9.28,77.13
13-10-2001,27,9.37,101.08
14-10-2001,0,9.27,98.03
15-10-2001,53,8.77,148.94
16-10-2001,3,8.74,149.58
17-10-2001,0,8.66,147.18
18-10-2001,0,8.72,144.83
19-10-2001,9,8.88,151.7
20-10-2001,0,8.81,149.37
21-10-2001,0,8.93,147.03
22-10-2001,0,8.89,144.7
23-10-2001,0,8.99,142.37
24-10-2001,0,9.06,140.03
25-10-2001,3,9.12,140.73
26-10-2001,6,9.14,144.43
27-10-2001,3,9.21,145.03
28-10-2001,0,9.13,142.57
29-10-2001,0,9.27,140.1
30-10-2001,0,9.22,137.63
31-10-2001,0,9.29,135.17
01-11-2001,0,9.29,132.7
02-11-2001,0,9.47,130.23
03-11-2001,0,9.49,127.77
04-11-2001,0,9.46,125.26
05-11-2001,0,9.51,122.83
06-11-2001,0,9.46,120.41
07-11-2001,0,9.6,117.99
08-11-2001,0,9.65,115.57
09-11-2001,57,9.19,170.78
10-11-2001,0,9.18,167.72
11-11-2001,0,9.18,164.67
12-11-2001,0,9.21,161.61
13-11-2001,0,9.11,158.56
14-11-2001,0,9.14,155.5
15-11-2001,4,9.19,156.49
16-11-2001,10,9.29,163.5
17-11-2001,0,9.31,160.29
18-11-2001,0,9.39,157.02
19-11-2001,0,9.43,153.77
20-11-2001,0,9.42,150.48
21-11-2001,1,9.4,148.67
22-11-2001,80,9.06,226.72
23-11-2001,82,7.12,305.71
24-11-2001,3,7.73,304.31
25-11-2001,0,8.29,299.84
26-11-2001,7,8.4,302.46
27-11-2001,0,8.49,297.88
28-11-2001,0,8.55,293.34
29-11-2001,0,8.56,288.86
30-11-2001,0,8.59,284.37
01-12-2001,0,8.66,279.88
02-12-2001,0,8.75,275.39
03-12-2001,0,8.78,270.9
04-12-2001,0,8.79,266.41
05-12-2001,0,8.84,261.92
06-12-2001,0,8.99,257.43
07-12-2001,0,8.96,252.94
08-12-2001,0,8.89,248.46
09-12-2001,0,8.94,243.97
10-12-2001,0,8.94,239.48
11-12-2001,0,9.07,234.92
12-12-2001,0,9.11,230.5
13-12-2001,0,9.17,225.78
14-12-2001,0,9.22,221.66
15-12-2001,0,9.21,217.53
16-12-2001,0,9.24,213.41
17-12-2001,0,9.27,209.29
18-12-2001,0,9.31,205.17
19-12-2001,0,9.33,201.04
20-12-2001,0,9.39,196.92
21-12-2001,0,9.38,192.8
22-12-2001,0,9.48,188.68
23-12-2001,0,9.51,184.56
24-12-2001,0,9.47,180.43
25-12-2001,0,9.5,176.31
26-12-2001,0,9.54,172.19
27-12-2001,0,9.6,168.07
28-12-2001,0,9.67,163.94
29-12-2001,0,9.5,159.82
30-12-2001,0,9.26,155.7
31-12-2001,0,9.31,151.58
01-01-2002,0,9.33,147.43
02-01-2002,0,9.42,143.33
03-01-2002,0,9.46,139.08
04-01-2002,0,9.5,135.06
05-01-2002,0,9.53,131.19
06-01-2002,11,9.51,138.44
07-01-2002,0,9.66,134.46
08-01-2002,0,9.76,130.47
09-01-2002,0,9.69,126.48
10-01-2002,0,9.87,122.49
11-01-2002,0,9.89,118.2
12-01-2002,0,9.92,114.51
13-01-2002,0,9.95,110.23
14-01-2002,0,10.07,107.1
15-01-2002,0,10.04,104.03
16-01-2002,0,9.85,100.97
17-01-2002,0,9.93,97.8
18-01-2002,0,9.81,94.83
19-01-2002,0,9.8,91.87
20-01-2002,0,9.8,88.9
21-01-2002,0,9.73,85.93
22-01-2002,0,9.82,82.97
23-01-2002,0,9.74,79.97
24-01-2002,0,9.85,76.97
25-01-2002,0,9.89,74.07
26-01-2002,0,9.79,71.23
27-01-2002,0,9.85,68.4
28-01-2002,0,9.84,65.57
29-01-2002,0,9.9,62.73
30-01-2002,0,10.14,59.9
31-01-2002,0,10,57.07
01-02-2002,0,9.9,54.23
02-02-2002,0,10.03,51.4
03-02-2002,0,9.97,48.57
04-02-2002,0,9.87,45.73
05-02-2002,0,9.93,42.9
06-02-2002,0,9.98,40.07
07-02-2002,0,10.19,36.6
08-02-2002,0,10.06,34.4
09-02-2002,0,10.07,32.2
10-02-2002,0,10.07,30
11-02-2002,0,10.01,27.8
12-02-2002,0,10,25.6
13-02-2002,0,10.11,23.36
14-02-2002,0,10.18,21.09
15-02-2002,0,10.16,19.04
16-02-2002,0,10.37,17
17-02-2002,0,10.16,14.96
18-02-2002,0,10.32,12.91
19-02-2002,0,10.29,10.86
20-02-2002,0,10.4,7.93
21-02-2002,0,10.31,5.88
22-02-2002,0,10.38,5.61
23-02-2002,0,10.23,5.41
24-02-2002,0,10.43,5.13
25-02-2002,0,10.41,5.01
26-02-2002,0,10.5,4.89
27-02-2002,0,10.54,4.77
28-02-2002,6,10.41,10.71
01-03-2002,0,10.43,10.52
02-03-2002,0,10.61,10.33
03-03-2002,0,10.71,10.14
04-03-2002,0,10.64,9.96
05-03-2002,0,10.77,9.77
06-03-2002,0,10.85,9.58
07-03-2002,0,10.79,9.39
08-03-2002,0,10.87,9.2
09-03-2002,0,10.86,9.01
10-03-2002,0,10.91,8.82
11-03-2002,0,11.21,8.63
12-03-2002,0,10.99,8.44
13-03-2002,0,11.01,8.26
14-03-2002,0,11.11,8.07
15-03-2002,0,11.14,7.88
16-03-2002,0,11.21,7.69
17-03-2002,0,11.26,7.5
18-03-2002,0,11.32,7.31
19-03-2002,0,11.27,7.12
20-03-2002,3,11.24,9.97
21-03-2002,0,11.42,9.74
22-03-2002,0,11.37,9.52
23-03-2002,4,11.4,13.34
24-03-2002,0,11.48,13.08
25-03-2002,0,11.49,12.81
26-03-2002,0,11.42,12.54
27-03-2002,0,11.48,12.28
28-03-2002,0,11.55,12.01
29-03-2002,0,11.57,11.74
30-03-2002,0,11.58,11.48
31-03-2002,0,11.6,11.21
01-04-2002,0,11.75,10.94
02-04-2002,0,11.68,10.68
03-04-2002,0,11.68,10.41
04-04-2002,0,11.57,10.14
05-04-2002,0,11.67,9.88
06-04-2002,0,11.64,9.49
07-04-2002,0,11.73,9.34
08-04-2002,35,11.47,44.59
09-04-2002,5,11.44,49.11
10-04-2002,106,11.1,155.7
11-04-2002,8,10.97,162.02
12-04-2002,43,8.38,203.64
13-04-2002,2,8.45,203.33
14-04-2002,0,8.66,200.98
15-04-2002,27,8.5,225.92
16-04-2002,4,8.73,227.31
17-04-2002,23,8.56,247.87
18-04-2002,0,8.63,244.91
19-04-2002,0,8.68,241.96
20-04-2002,6,8.73,245.07
21-04-2002,34,8.67,276.42
22-04-2002,20,8.6,293.24
23-04-2002,23,8.52,312.88
24-04-2002,41,8.05,350.46
25-04-2002,68,7.13,414.88
26-04-2002,31,7.33,441.13
27-04-2002,34,7.68,470.08
28-04-2002,12,8.15,476.4
29-04-2002,7,8.25,477.53
30-04-2002,2,8.45,473.53
01-05-2002,1,8.6,468.5
02-05-2002,5,8.75,467.5
03-05-2002,0,8.78,461.39
04-05-2002,2,8.76,457.3
05-05-2002,84,7.8,536.1
06-05-2002,0,8.14,529.03
07-05-2002,24,8.3,546.23
08-05-2002,11,8.48,550.02
09-05-2002,0,8.6,542.57
10-05-2002,0,8.75,535.11
11-05-2002,0,8.7,527.66
12-05-2002,5,8.73,525.26
13-05-2002,17,8.7,534.93
14-05-2002,0,8.74,527.23
15-05-2002,3,8.79,522.57
16-05-2002,1,8.9,515.84
17-05-2002,19,8.84,527.31
18-05-2002,0,8.87,519.36
19-05-2002,0,8.89,511.4
20-05-2002,31,8.71,534.79
21-05-2002,87,8.6,614.46
22-05-2002,106,6.53,712.37
23-05-2002,8,7.43,710.01
24-05-2002,58,7.73,758.12
25-05-2002,54,7.28,801.54
26-05-2002,21,7.93,811
27-05-2002,104,6.73,904.14
28-05-2002,55,6.33,946.59
29-05-2002,26,7.33,959.03
30-05-2002,14,8.05,959.19
31-05-2002,6,8.25,951.1
01-06-2002,10,8.61,946.99
02-06-2002,24,8.37,956.92
03-06-2002,21,8.49,963.56
04-06-2002,16,8.5,964.9
05-06-2002,38,8.2,988.31
06-06-2002,11,8.3,984
07-06-2002,15,8.55,983.61
08-06-2002,1,8.58,968.9
09-06-2002,10,8.67,963.28
10-06-2002,3,8.77,950.47
11-06-2002,3,8.78,937.62
12-06-2002,5,8.83,926.77
13-06-2002,1,8.87,911.81
14-06-2002,4,8.83,899.88
15-06-2002,5,8.88,888.91
16-06-2002,1,8.98,873.84
17-06-2002,45,8.65,903.26
18-06-2002,109,6.25,996.84
19-06-2002,22,7.15,1001.32
20-06-2002,0,8.05,983.31
21-06-2002,26,8.25,991.54
22-06-2002,0,8.35,973.29
23-06-2002,3,8.65,958.07
24-06-2002,0,8.57,939.78
25-06-2002,7,8.65,928.57
26-06-2002,1,8.68,911.21
27-06-2002,4,8.65,896.88
28-06-2002,6,8.7,884.52
29-06-2002,10,8.65,876.14
30-06-2002,2,8.68,859.57
01-07-2002,1,8.71,841.96
02-07-2002,0,8.85,823.32
03-07-2002,0,8.88,804.69
04-07-2002,3,8.85,789.09
05-07-2002,0,8.84,770.42
06-07-2002,6,8.89,757.82
07-07-2002,14,8.91,752.86
08-07-2002,91,7.41,826.31
09-07-2002,18,7.85,823.88
10-07-2002,44,7.39,849.8
11-07-2002,34,7.55,864.82
12-07-2002,4,8.18,850.07
13-07-2002,13,8.52,844.41
14-07-2002,6,8.55,831.23
15-07-2002,27,8.52,839.78
16-07-2002,2,8.45,822.58
17-07-2002,4,8.6,807.89
18-07-2002,3,8.68,792.14
19-07-2002,25,8.48,798.54
20-07-2002,1,8.53,780.16
21-07-2002,0,8.61,761.28
22-07-2002,0,8.7,742.59
23-07-2002,4,8.87,728
24-07-2002,6,8.89,715.54
25-07-2002,33,8.73,731.49
26-07-2002,14,8.62,728.17
27-07-2002,0,8.69,711.16
28-07-2002,7,8.74,701.41
29-07-2002,61,8.05,746.32
30-07-2002,30,8.25,759.24
31-07-2002,0,8.44,741.47
01-08-2002,0,8.73,723.8
02-08-2002,0,8.75,706.11
03-08-2002,0,8.78,687.53
04-08-2002,0,8.81,670.82
05-08-2002,0,8.84,653.84
06-08-2002,0,8.86,637.28
07-08-2002,0,8.89,620.96
08-08-2002,41,8.92,646.09
09-08-2002,31,8.25,660.66
10-08-2002,11,8.6,654.6
11-08-2002,4,8.71,641.27
12-08-2002,1,8.82,625.23
13-08-2002,3,8.84,611.18
14-08-2002,42,8.37,636.58
15-08-2002,5,8.58,623.91
16-08-2002,5,8.7,611.61
17-08-2002,0,8.54,594.2
18-08-2002,0,8.38,576.44
19-08-2002,0,8.22,558.41
20-08-2002,0,8.06,541.13
21-08-2002,0,7.9,526.12
22-08-2002,0,7.74,510.64
23-08-2002,59,7.58,555.51
24-08-2002,23,7.48,564.29
25-08-2002,11,8.28,559.99
26-08-2002,0,8.59,546.14
27-08-2002,4,8.67,537.28
28-08-2002,73,7.76,598.56
29-08-2002,106,6.13,692.63
30-08-2002,11,7.24,689.5
31-08-2002,0,8.25,675.08
01-09-2002,30,8.28,691.29
02-09-2002,1,8.53,678.13
03-09-2002,80,7.45,744.78
04-09-2002,5,8.03,735.42
05-09-2002,0,8.54,721.03
06-09-2002,34,8.3,741.34
07-09-2002,2,8.52,728.83
08-09-2002,9,8.63,723.57
09-09-2002,1,8.82,710.14
10-09-2002,1,8.86,696.72
11-09-2002,1,8.87,683.39
12-09-2002,8,8.9,677.1
13-09-2002,55,8.21,718.28
14-09-2002,50,7.75,753.89
15-09-2002,1,8.28,738.92
16-09-2002,2,8.66,724.74
17-09-2002,0,8.82,710.7
18-09-2002,1,8.89,698.16
19-09-2002,0,8.84,684.3
20-09-2002,3,8.9,674.06
21-09-2002,0,8.96,660.71
22-09-2002,4,8.95,651.48
23-09-2002,51,8.78,689.64
24-09-2002,35,8.28,711.21
25-09-2002,160,5.03,858.76
26-09-2002,9,6.55,851.87
27-09-2002,33,7.47,869.17
28-09-2002,0,8.42,852.93
29-09-2002,0,8.67,836.73
30-09-2002,13,8.75,833.7
01-10-2002,9,8.73,826.48
02-10-2002,0,8.83,810.02
03-10-2002,0,8.9,793.63
04-10-2002,0,8.89,777.18
05-10-2002,15,8.85,775.87
06-10-2002,0,8.93,758.52
07-10-2002,7,8.94,750.08
08-10-2002,0,8.97,734.39
09-10-2002,1,8.72,720.31
10-10-2002,17,8.47,723.11
11-10-2002,0,8.4,708.48
12-10-2002,11,8.44,705.19
13-10-2002,2,8.49,692.51
14-10-2002,0,8.53,678.37
15-10-2002,0,8.65,664.22
16-10-2002,4,8.62,654.18
17-10-2002,1,8.72,640.84
18-10-2002,0,8.65,627.03
19-10-2002,0,8.7,613.24
20-10-2002,0,8.67,599.46
21-10-2002,3,8.69,588.66
22-10-2002,0,8.73,574.81
23-10-2002,0,8.75,560.73
24-10-2002,0,8.8,547.23
25-10-2002,0,8.88,534.04
26-10-2002,0,8.81,520.78
27-10-2002,0,8.83,506.99
28-10-2002,0,8.84,494.22
29-10-2002,0,8.79,482.12
30-10-2002,0,8.83,470.02
31-10-2002,0,8.88,457.92
01-11-2002,0,8.95,445.82
02-11-2002,0,9.01,433.72
03-11-2002,0,9.04,421.62
04-11-2002,0,9.12,409.52
05-11-2002,0,9.11,397.42
06-11-2002,0,9.14,384.87
07-11-2002,0,9.18,372.88
08-11-2002,0,9.11,361.46
09-11-2002,0,9.2,350.23
10-11-2002,0,9.19,339.09
11-11-2002,0,9.24,327.93
12-11-2002,0,9.31,316.38
13-11-2002,0,9.33,305.7
14-11-2002,0,9.34,295.08
15-11-2002,0,9.36,284.57
16-11-2002,0,9.39,274.06
17-11-2002,0,9.35,263.54
18-11-2002,0,9.41,253.03
19-11-2002,0,9.38,242.52
20-11-2002,0,9.44,232.01
21-11-2002,0,9.49,220.84
22-11-2002,0,9.53,210.73
23-11-2002,0,9.48,201.01
24-11-2002,0,9.5,191.53
25-11-2002,0,9.42,182.01
26-11-2002,0,9.49,171.77
27-11-2002,0,9.5,161.97
28-11-2002,0,9.56,154.4
29-11-2002,0,9.45,147.08
30-11-2002,0,9.49,139.42
01-12-2002,0,9.52,132.42
02-12-2002,0,9.54,124.56
03-12-2002,0,9.52,118.41
04-12-2002,0,9.66,112.38
05-12-2002,0,9.6,105.97
06-12-2002,0,9.52,100.29
07-12-2002,0,9.54,94.56
08-12-2002,0,9.46,89.01
09-12-2002,0,9.53,83.48
10-12-2002,0,9.53,77.96
11-12-2002,0,9.53,72.37
12-12-2002,0,9.53,66.34
13-12-2002,0,9.53,60.99
14-12-2002,0,9.53,56.73
15-12-2002,0,9.53,52.48
16-12-2002,0,9.53,48.27
17-12-2002,0,9.53,44.04
18-12-2002,0,9.54,39.84
19-12-2002,0,9.54,35.61
20-12-2002,0,9.54,31.44
21-12-2002,0,9.54,27.23
22-12-2002,0,9.55,22.54
23-12-2002,0,9.55,18.6
24-12-2002,0,9.59,13.66
25-12-2002,0,9.62,12.17
26-12-2002,0,9.68,10.51
27-12-2002,0,9.65,9.59
28-12-2002,0,9.62,8.67
29-12-2002,0,9.66,7.6
30-12-2002,2,9.72,8.74
31-12-2002,0,9.7,8.04
01-01-2003,0,9.69,7.34
02-01-2003,0,9.67,6.64
03-01-2003,0,9.66,5.78
04-01-2003,0,9.64,5.24
05-01-2003,0,9.63,4.63
06-01-2003,0,9.61,4.18
07-01-2003,0,9.66,3.71
08-01-2003,0,9.68,3.08
09-01-2003,3,9.72,5.86
10-01-2003,0,9.76,5.44
11-01-2003,0,9.72,5.26
12-01-2003,0,9.78,5.11
13-01-2003,0,9.83,4.97
14-01-2003,0,9.87,4.78
15-01-2003,0,9.83,4.67
16-01-2003,0,9.89,4.58
17-01-2003,21,9.95,25.72
18-01-2003,0,9.99,25.4
19-01-2003,0,10.11,25.04
20-01-2003,0,10.14,24.76
21-01-2003,0,10.18,24.47
22-01-2003,0,10.15,24.18
23-01-2003,0,10.2,23.89
24-01-2003,0,10.22,23.6
25-01-2003,0,10.26,23.31
26-01-2003,0,10.35,23.02
27-01-2003,0,10.43,22.73
28-01-2003,0,10.33,22.44
29-01-2003,0,10.31,22.16
30-01-2003,15,10.5,37.03
31-01-2003,0,10.63,36.58
01-02-2003,0,10.61,36.12
02-02-2003,0,10.65,35.67
03-02-2003,28,10.53,63.52
04-02-2003,0,10.56,62.76
05-02-2003,0,10.56,61.99
06-02-2003,0,10.56,61.22
07-02-2003,0,10.56,60.46
08-02-2003,0,10.56,59.69
09-02-2003,0,10.57,58.92
10-02-2003,0,10.57,58.16
11-02-2003,0,10.57,57.39
12-02-2003,0,10.57,56.62
13-02-2003,0,10.57,55.86
14-02-2003,0,10.57,55.09
15-02-2003,0,10.57,54.32
16-02-2003,0,10.57,53.56
17-02-2003,0,10.57,52.79
18-02-2003,0,10.57,52.02
19-02-2003,0,10.58,51.26
20-02-2003,0,10.58,50.49
21-02-2003,0,10.58,49.72
22-02-2003,0,10.58,48.96
23-02-2003,0,10.58,48.19
24-02-2003,0,10.58,47.42
25-02-2003,0,10.58,46.66
26-02-2003,0,10.58,45.89
27-02-2003,0,10.58,45.12
28-02-2003,0,10.58,44.36
